Chg, spotDist, metRelChg, volChg, target
121, 27, 131, 43, WRITE-
121, 38, 131, 43, WRITE-
121, 49, 131, 43, WRITE-
121, 60, 131, 43, WRITE-
121, 71, 131, 43, HOLD-
121, 82, 131, 43, HOLD-
121, 93, 131, 43, HOLD-
121, 104, 131, 43, HOLD-
121, 115, 131, 43, HOLD-
121, 126, 131, 43, HOLD-
121, 137, 131, 43, HOLD-
121, 148, 131, 43, HOLD-
121, 159, 131, 43, HOLD-
121, 170, 131, 43, HOLD-
121, 181, 131, 43, BUY-
121, 192, 131, 43, BUY-
121, 203, 131, 43, BUY-
121, 215, 131, 43, BUY-
121, 226, 131, 43, BUY-
174, 26, 176, 26, WRITE-
174, 37, 176, 26, WRITE-
174, 48, 176, 26, WRITE-
174, 59, 176, 26, WRITE-
174, 70, 176, 26, HOLD-
174, 81, 176, 26, HOLD-
174, 92, 176, 26, HOLD-
174, 103, 176, 26, HOLD-
174, 114, 176, 26, HOLD-
174, 125, 176, 26, HOLD-
174, 136, 176, 26, HOLD-
174, 147, 176, 26, HOLD-
174, 158, 176, 26, HOLD-
174, 169, 176, 26, HOLD-
174, 180, 176, 26, BUY-
174, 191, 176, 26, BUY-
174, 202, 176, 26, BUY-
174, 214, 176, 26, BUY-
174, 225, 176, 26, BUY-
205, 32, 196, 43, WRITE-
205, 43, 196, 43, WRITE-
205, 54, 196, 43, WRITE-
205, 65, 196, 43, WRITE-
205, 76, 196, 43, HOLD-
205, 87, 196, 43, HOLD-
205, 98, 196, 43, HOLD-
205, 109, 196, 43, HOLD-
205, 120, 196, 43, HOLD-
205, 131, 196, 43, HOLD-
205, 142, 196, 43, HOLD-
205, 153, 196, 43, HOLD-
205, 164, 196, 43, HOLD-
205, 175, 196, 43, HOLD-
205, 187, 196, 43, BUY-
205, 198, 196, 43, BUY-
205, 209, 196, 43, BUY-
205, 220, 196, 43, BUY-
205, 231, 196, 43, BUY-
117, 42, 128, 25, WRITE-
117, 53, 128, 25, WRITE-
117, 64, 128, 25, WRITE-
117, 75, 128, 25, WRITE-
117, 86, 128, 25, HOLD-
117, 97, 128, 25, HOLD-
117, 108, 128, 25, HOLD-
117, 119, 128, 25, HOLD-
117, 130, 128, 25, HOLD-
117, 141, 128, 25, HOLD-
117, 152, 128, 25, HOLD-
117, 163, 128, 25, HOLD-
117, 174, 128, 25, HOLD-
117, 185, 128, 25, HOLD-
117, 197, 128, 25, BUY-
117, 208, 128, 25, BUY-
117, 219, 128, 25, BUY-
117, 230, 128, 25, BUY-
117, 241, 128, 25, BUY-
92, 40, 110, 74, WRITE-
92, 51, 110, 74, WRITE-
92, 63, 110, 74, WRITE-
92, 74, 110, 74, WRITE-
92, 85, 110, 74, HOLD-
92, 96, 110, 74, HOLD-
92, 107, 110, 74, HOLD-
92, 118, 110, 74, HOLD-
92, 129, 110, 74, HOLD-
92, 140, 110, 74, HOLD-
92, 151, 110, 74, HOLD-
92, 162, 110, 74, HOLD-
92, 173, 110, 74, HOLD-
92, 184, 110, 74, HOLD-
92, 195, 110, 74, BUY-
92, 206, 110, 74, BUY-
92, 217, 110, 74, BUY-
92, 228, 110, 74, BUY-
92, 239, 110, 74, BUY-
77, 36, 95, 39, WRITE-
77, 47, 95, 39, WRITE-
77, 58, 95, 39, WRITE-
77, 69, 95, 39, WRITE-
77, 80, 95, 39, WRITE-
77, 91, 95, 39, HOLD-
77, 102, 95, 39, HOLD-
77, 113, 95, 39, HOLD-
77, 124, 95, 39, HOLD-
77, 135, 95, 39, HOLD-
77, 146, 95, 39, HOLD-
77, 157, 95, 39, HOLD-
77, 168, 95, 39, HOLD-
77, 179, 95, 39, HOLD-
77, 190, 95, 39, BUY-
77, 201, 95, 39, BUY-
77, 212, 95, 39, BUY-
77, 223, 95, 39, BUY-
77, 234, 95, 39, BUY-
116, 29, 124, 41, WRITE-
116, 40, 124, 41, WRITE-
116, 51, 124, 41, WRITE-
116, 62, 124, 41, WRITE-
116, 73, 124, 41, WRITE-
116, 84, 124, 41, HOLD-
116, 95, 124, 41, HOLD-
116, 106, 124, 41, HOLD-
116, 117, 124, 41, HOLD-
116, 128, 124, 41, HOLD-
116, 139, 124, 41, HOLD-
116, 150, 124, 41, HOLD-
116, 161, 124, 41, HOLD-
116, 172, 124, 41, HOLD-
116, 183, 124, 41, BUY-
116, 194, 124, 41, BUY-
116, 205, 124, 41, BUY-
116, 216, 124, 41, BUY-
116, 227, 124, 41, BUY-
155, 27, 148, 96, WRITE-
155, 38, 148, 96, WRITE-
155, 49, 148, 96, WRITE-
155, 60, 148, 96, WRITE-
155, 71, 148, 96, WRITE-
155, 82, 148, 96, HOLD-
155, 93, 148, 96, HOLD-
155, 104, 148, 96, HOLD-
155, 115, 148, 96, HOLD-
155, 126, 148, 96, HOLD-
155, 138, 148, 96, HOLD-
155, 149, 148, 96, HOLD-
155, 160, 148, 96, HOLD-
155, 171, 148, 96, HOLD-
155, 182, 148, 96, BUY-
155, 193, 148, 96, BUY-
155, 204, 148, 96, BUY-
155, 215, 148, 96, BUY-
155, 226, 148, 96, BUY-
121, 31, 135, 34, WRITE-
121, 42, 135, 34, WRITE-
121, 53, 135, 34, WRITE-
121, 64, 135, 34, WRITE-
121, 75, 135, 34, WRITE-
121, 86, 135, 34, HOLD-
121, 97, 135, 34, HOLD-
121, 108, 135, 34, HOLD-
121, 119, 135, 34, HOLD-
121, 130, 135, 34, HOLD-
121, 141, 135, 34, HOLD-
121, 152, 135, 34, HOLD-
121, 163, 135, 34, HOLD-
121, 174, 135, 34, HOLD-
121, 185, 135, 34, BUY-
121, 196, 135, 34, BUY-
121, 207, 135, 34, BUY-
121, 219, 135, 34, BUY-
121, 230, 135, 34, BUY-
92, 30, 89, 29, WRITE-
92, 41, 89, 29, WRITE-
92, 52, 89, 29, WRITE-
92, 63, 89, 29, WRITE-
92, 74, 89, 29, WRITE-
92, 85, 89, 29, HOLD-
92, 96, 89, 29, HOLD-
92, 107, 89, 29, HOLD-
92, 118, 89, 29, HOLD-
92, 129, 89, 29, HOLD-
92, 140, 89, 29, HOLD-
92, 151, 89, 29, HOLD-
92, 162, 89, 29, HOLD-
92, 173, 89, 29, HOLD-
92, 184, 89, 29, BUY-
92, 196, 89, 29, BUY-
92, 207, 89, 29, BUY-
92, 218, 89, 29, BUY-
92, 229, 89, 29, BUY-
47, 36, 53, 56, WRITE-
47, 47, 53, 56, WRITE-
47, 58, 53, 56, WRITE-
47, 69, 53, 56, WRITE-
47, 80, 53, 56, HOLD-
47, 91, 53, 56, HOLD-
47, 102, 53, 56, HOLD-
47, 113, 53, 56, HOLD-
47, 124, 53, 56, HOLD-
47, 135, 53, 56, HOLD-
47, 146, 53, 56, HOLD-
47, 157, 53, 56, HOLD-
47, 168, 53, 56, HOLD-
47, 180, 53, 56, BUY-
47, 191, 53, 56, BUY-
47, 202, 53, 56, BUY-
47, 213, 53, 56, BUY-
47, 224, 53, 56, BUY-
148, 24, 189, 30, WRITE-
148, 35, 189, 30, WRITE-
148, 47, 189, 30, WRITE-
148, 58, 189, 30, WRITE-
148, 69, 189, 30, HOLD-
148, 80, 189, 30, HOLD-
148, 91, 189, 30, HOLD-
148, 102, 189, 30, HOLD-
148, 113, 189, 30, HOLD-
148, 124, 189, 30, HOLD-
148, 135, 189, 30, HOLD-
148, 146, 189, 30, HOLD-
148, 157, 189, 30, HOLD-
148, 168, 189, 30, BUY-
148, 179, 189, 30, BUY-
148, 190, 189, 30, BUY-
148, 201, 189, 30, BUY-
148, 212, 189, 30, BUY-
180, 27, 197, 103, WRITE-
180, 38, 197, 103, WRITE-
180, 49, 197, 103, WRITE-
180, 60, 197, 103, WRITE-
180, 71, 197, 103, HOLD-
180, 82, 197, 103, HOLD-
180, 94, 197, 103, HOLD-
180, 105, 197, 103, HOLD-
180, 116, 197, 103, HOLD-
180, 127, 197, 103, HOLD-
180, 138, 197, 103, HOLD-
180, 149, 197, 103, HOLD-
180, 160, 197, 103, HOLD-
180, 171, 197, 103, BUY-
180, 182, 197, 103, BUY-
180, 193, 197, 103, BUY-
180, 204, 197, 103, BUY-
180, 215, 197, 103, BUY-
112, 34, 174, 47, WRITE-
112, 45, 174, 47, WRITE-
112, 56, 174, 47, WRITE-
112, 67, 174, 47, WRITE-
112, 78, 174, 47, HOLD-
112, 90, 174, 47, HOLD-
112, 101, 174, 47, HOLD-
112, 112, 174, 47, HOLD-
112, 123, 174, 47, HOLD-
112, 134, 174, 47, HOLD-
112, 145, 174, 47, HOLD-
112, 156, 174, 47, HOLD-
112, 167, 174, 47, HOLD-
112, 178, 174, 47, BUY-
112, 189, 174, 47, BUY-
112, 200, 174, 47, BUY-
112, 211, 174, 47, BUY-
112, 222, 174, 47, BUY-
188, 32, 176, 33, WRITE-
188, 43, 176, 33, WRITE-
188, 54, 176, 33, WRITE-
188, 65, 176, 33, WRITE-
188, 76, 176, 33, HOLD-
188, 87, 176, 33, HOLD-
188, 98, 176, 33, HOLD-
188, 109, 176, 33, HOLD-
188, 120, 176, 33, HOLD-
188, 131, 176, 33, HOLD-
188, 142, 176, 33, HOLD-
188, 154, 176, 33, HOLD-
188, 165, 176, 33, HOLD-
188, 176, 176, 33, BUY-
188, 187, 176, 33, BUY-
188, 198, 176, 33, BUY-
188, 209, 176, 33, BUY-
188, 220, 176, 33, BUY-
110, 40, 111, 91, WRITE-
110, 51, 111, 91, WRITE-
110, 62, 111, 91, WRITE-
110, 73, 111, 91, WRITE-
110, 84, 111, 91, HOLD-
110, 95, 111, 91, HOLD-
110, 106, 111, 91, HOLD-
110, 117, 111, 91, HOLD-
110, 128, 111, 91, HOLD-
110, 140, 111, 91, HOLD-
110, 151, 111, 91, HOLD-
110, 162, 111, 91, HOLD-
110, 173, 111, 91, HOLD-
110, 184, 111, 91, BUY-
110, 195, 111, 91, BUY-
110, 206, 111, 91, BUY-
110, 217, 111, 91, BUY-
110, 228, 111, 91, BUY-
150, 38, 135, 48, WRITE-
150, 49, 135, 48, WRITE-
150, 60, 135, 48, WRITE-
150, 71, 135, 48, WRITE-
150, 82, 135, 48, HOLD-
150, 93, 135, 48, HOLD-
150, 104, 135, 48, HOLD-
150, 115, 135, 48, HOLD-
150, 126, 135, 48, HOLD-
150, 137, 135, 48, HOLD-
150, 148, 135, 48, HOLD-
150, 159, 135, 48, HOLD-
150, 170, 135, 48, HOLD-
150, 181, 135, 48, BUY-
150, 192, 135, 48, BUY-
150, 203, 135, 48, BUY-
150, 214, 135, 48, BUY-
150, 225, 135, 48, BUY-
108, 41, 100, 66, WRITE-
108, 52, 100, 66, WRITE-
108, 63, 100, 66, WRITE-
108, 74, 100, 66, WRITE-
108, 85, 100, 66, HOLD-
108, 96, 100, 66, HOLD-
108, 107, 100, 66, HOLD-
108, 118, 100, 66, HOLD-
108, 129, 100, 66, HOLD-
108, 140, 100, 66, HOLD-
108, 151, 100, 66, HOLD-
108, 162, 100, 66, HOLD-
108, 173, 100, 66, HOLD-
108, 184, 100, 66, BUY-
108, 195, 100, 66, BUY-
108, 206, 100, 66, BUY-
108, 217, 100, 66, BUY-
108, 228, 100, 66, BUY-
84, 38, 112, 37, WRITE-
84, 49, 112, 37, WRITE-
84, 60, 112, 37, WRITE-
84, 71, 112, 37, WRITE-
84, 82, 112, 37, HOLD-
84, 93, 112, 37, HOLD-
84, 104, 112, 37, HOLD-
84, 115, 112, 37, HOLD-
84, 126, 112, 37, HOLD-
84, 137, 112, 37, HOLD-
84, 148, 112, 37, HOLD-
84, 159, 112, 37, HOLD-
84, 171, 112, 37, HOLD-
84, 182, 112, 37, BUY-
84, 193, 112, 37, BUY-
84, 204, 112, 37, BUY-
84, 215, 112, 37, BUY-
84, 226, 112, 37, BUY-
24, 43, 67, 4, WRITE-
24, 54, 67, 4, WRITE-
24, 65, 67, 4, WRITE-
24, 65, 67, 4, WRITE-
24, 76, 67, 4, WRITE-
24, 76, 67, 4, WRITE-
24, 87, 67, 4, HOLD-
24, 87, 67, 4, HOLD-
24, 98, 67, 4, HOLD-
24, 98, 67, 4, HOLD-
24, 109, 67, 4, HOLD-
24, 109, 67, 4, HOLD-
24, 120, 67, 4, HOLD-
24, 120, 67, 4, HOLD-
24, 131, 67, 4, HOLD-
24, 131, 67, 4, HOLD-
24, 142, 67, 4, HOLD-
24, 142, 67, 4, HOLD-
24, 153, 67, 4, HOLD-
24, 153, 67, 4, HOLD-
24, 164, 67, 4, HOLD-
24, 164, 67, 4, HOLD-
24, 175, 67, 4, BUY-
24, 175, 67, 4, BUY-
24, 187, 67, 4, BUY-
24, 187, 67, 4, BUY-
24, 198, 67, 4, BUY-
24, 198, 67, 4, BUY-
24, 209, 67, 4, BUY-
24, 220, 67, 4, BUY-
0, 28, 32, 37, WRITE-
0, 39, 32, 37, WRITE-
0, 50, 32, 37, WRITE-
0, 61, 32, 37, WRITE-
0, 61, 32, 37, WRITE-
0, 72, 32, 37, WRITE-
0, 72, 32, 37, WRITE-
0, 83, 32, 37, HOLD-
0, 83, 32, 37, HOLD-
0, 94, 32, 37, HOLD-
0, 94, 32, 37, HOLD-
0, 105, 32, 37, HOLD-
0, 105, 32, 37, HOLD-
0, 116, 32, 37, HOLD-
0, 116, 32, 37, HOLD-
0, 127, 32, 37, HOLD-
0, 127, 32, 37, HOLD-
0, 138, 32, 37, HOLD-
0, 138, 32, 37, HOLD-
0, 149, 32, 37, HOLD-
0, 149, 32, 37, HOLD-
0, 161, 32, 37, BUY-
0, 161, 32, 37, BUY-
0, 172, 32, 37, BUY-
0, 172, 32, 37, BUY-
0, 183, 32, 37, BUY-
0, 183, 32, 37, BUY-
0, 194, 32, 37, BUY-
0, 205, 32, 37, BUY-
57, 20, 60, 93, WRITE-
57, 31, 60, 93, WRITE-
57, 42, 60, 93, WRITE-
57, 42, 60, 93, WRITE-
57, 53, 60, 93, WRITE-
57, 53, 60, 93, WRITE-
57, 64, 60, 93, WRITE-
57, 64, 60, 93, HOLD-
57, 75, 60, 93, HOLD-
57, 75, 60, 93, HOLD-
57, 86, 60, 93, HOLD-
57, 86, 60, 93, HOLD-
57, 97, 60, 93, HOLD-
57, 97, 60, 93, HOLD-
57, 108, 60, 93, HOLD-
57, 108, 60, 93, HOLD-
57, 119, 60, 93, HOLD-
57, 119, 60, 93, HOLD-
57, 130, 60, 93, HOLD-
57, 130, 60, 93, HOLD-
57, 141, 60, 93, BUY-
57, 141, 60, 93, BUY-
57, 152, 60, 93, BUY-
57, 152, 60, 93, BUY-
57, 163, 60, 93, BUY-
57, 163, 60, 93, BUY-
57, 174, 60, 93, BUY-
57, 185, 60, 93, BUY-
157, 9, 168, 84, WRITE-
157, 20, 168, 84, WRITE-
157, 31, 168, 84, WRITE-
157, 31, 168, 84, WRITE-
157, 42, 168, 84, WRITE-
157, 42, 168, 84, WRITE-
157, 53, 168, 84, WRITE-
157, 53, 168, 84, HOLD-
157, 64, 168, 84, HOLD-
157, 64, 168, 84, HOLD-
157, 75, 168, 84, HOLD-
157, 75, 168, 84, HOLD-
157, 86, 168, 84, HOLD-
157, 86, 168, 84, HOLD-
157, 97, 168, 84, HOLD-
157, 97, 168, 84, HOLD-
157, 108, 168, 84, HOLD-
157, 108, 168, 84, HOLD-
157, 119, 168, 84, HOLD-
157, 119, 168, 84, HOLD-
157, 130, 168, 84, BUY-
157, 130, 168, 84, BUY-
157, 141, 168, 84, BUY-
157, 141, 168, 84, BUY-
157, 152, 168, 84, BUY-
157, 152, 168, 84, BUY-
157, 163, 168, 84, BUY-
157, 174, 168, 84, BUY-
70, 13, 108, 24, WRITE-
70, 24, 108, 24, WRITE-
70, 35, 108, 24, WRITE-
70, 35, 108, 24, WRITE-
70, 46, 108, 24, WRITE-
70, 46, 108, 24, WRITE-
70, 57, 108, 24, WRITE-
70, 57, 108, 24, HOLD-
70, 68, 108, 24, HOLD-
70, 68, 108, 24, HOLD-
70, 79, 108, 24, HOLD-
70, 79, 108, 24, HOLD-
70, 90, 108, 24, HOLD-
70, 90, 108, 24, HOLD-
70, 101, 108, 24, HOLD-
70, 101, 108, 24, HOLD-
70, 112, 108, 24, HOLD-
70, 112, 108, 24, HOLD-
70, 123, 108, 24, HOLD-
70, 123, 108, 24, HOLD-
70, 135, 108, 24, BUY-
70, 135, 108, 24, BUY-
70, 146, 108, 24, BUY-
70, 146, 108, 24, BUY-
70, 157, 108, 24, BUY-
70, 157, 108, 24, BUY-
70, 168, 108, 24, BUY-
70, 179, 108, 24, BUY-
126, 4, 153, 36, WRITE-
126, 15, 153, 36, WRITE-
126, 26, 153, 36, WRITE-
126, 26, 153, 36, WRITE-
126, 37, 153, 36, WRITE-
126, 37, 153, 36, WRITE-
126, 48, 153, 36, WRITE-
126, 48, 153, 36, HOLD-
126, 59, 153, 36, HOLD-
126, 59, 153, 36, HOLD-
126, 70, 153, 36, HOLD-
126, 70, 153, 36, HOLD-
126, 81, 153, 36, HOLD-
126, 81, 153, 36, HOLD-
126, 92, 153, 36, HOLD-
126, 92, 153, 36, HOLD-
126, 103, 153, 36, HOLD-
126, 103, 153, 36, HOLD-
126, 114, 153, 36, HOLD-
126, 114, 153, 36, HOLD-
126, 125, 153, 36, BUY-
126, 125, 153, 36, BUY-
126, 136, 153, 36, BUY-
126, 136, 153, 36, BUY-
126, 148, 153, 36, BUY-
126, 148, 153, 36, BUY-
126, 159, 153, 36, BUY-
126, 170, 153, 36, BUY-
123, 4, 100, 78, WRITE-
123, 15, 100, 78, WRITE-
123, 26, 100, 78, WRITE-
123, 26, 100, 78, WRITE-
123, 37, 100, 78, WRITE-
123, 37, 100, 78, WRITE-
123, 48, 100, 78, WRITE-
123, 48, 100, 78, HOLD-
123, 59, 100, 78, HOLD-
123, 59, 100, 78, HOLD-
123, 70, 100, 78, HOLD-
123, 70, 100, 78, HOLD-
123, 81, 100, 78, HOLD-
123, 81, 100, 78, HOLD-
123, 92, 100, 78, HOLD-
123, 92, 100, 78, HOLD-
123, 103, 100, 78, HOLD-
123, 103, 100, 78, HOLD-
123, 114, 100, 78, HOLD-
123, 114, 100, 78, HOLD-
123, 125, 100, 78, BUY-
123, 125, 100, 78, BUY-
123, 136, 100, 78, BUY-
123, 136, 100, 78, BUY-
123, 147, 100, 78, BUY-
123, 147, 100, 78, BUY-
123, 158, 100, 78, BUY-
123, 169, 100, 78, BUY-
255, 3, 255, 28, WRITE-
255, 14, 255, 28, WRITE-
255, 25, 255, 28, WRITE-
255, 25, 255, 28, WRITE-
255, 36, 255, 28, WRITE-
255, 36, 255, 28, WRITE-
255, 47, 255, 28, WRITE-
255, 47, 255, 28, HOLD-
255, 58, 255, 28, HOLD-
255, 58, 255, 28, HOLD-
255, 69, 255, 28, HOLD-
255, 69, 255, 28, HOLD-
255, 80, 255, 28, HOLD-
255, 80, 255, 28, HOLD-
255, 91, 255, 28, HOLD-
255, 91, 255, 28, HOLD-
255, 102, 255, 28, HOLD-
255, 102, 255, 28, HOLD-
255, 113, 255, 28, HOLD-
255, 113, 255, 28, HOLD-
255, 124, 255, 28, BUY-
255, 124, 255, 28, BUY-
255, 135, 255, 28, BUY-
255, 135, 255, 28, BUY-
255, 146, 255, 28, BUY-
255, 146, 255, 28, BUY-
255, 158, 255, 28, BUY-
255, 169, 255, 28, BUY-
154, 22, 163, 104, WRITE-
154, 33, 163, 104, WRITE-
154, 44, 163, 104, WRITE-
154, 44, 163, 104, WRITE-
154, 55, 163, 104, WRITE-
154, 55, 163, 104, WRITE-
154, 66, 163, 104, WRITE-
154, 66, 163, 104, HOLD-
154, 77, 163, 104, HOLD-
154, 77, 163, 104, HOLD-
154, 88, 163, 104, HOLD-
154, 88, 163, 104, HOLD-
154, 99, 163, 104, HOLD-
154, 99, 163, 104, HOLD-
154, 110, 163, 104, HOLD-
154, 110, 163, 104, HOLD-
154, 121, 163, 104, HOLD-
154, 121, 163, 104, HOLD-
154, 132, 163, 104, HOLD-
154, 132, 163, 104, HOLD-
154, 143, 163, 104, BUY-
154, 143, 163, 104, BUY-
154, 154, 163, 104, BUY-
154, 154, 163, 104, BUY-
154, 166, 163, 104, BUY-
154, 166, 163, 104, BUY-
154, 177, 163, 104, BUY-
154, 188, 163, 104, BUY-
114, 37, 119, 75, WRITE-
114, 48, 119, 75, WRITE-
114, 48, 119, 75, WRITE-
114, 59, 119, 75, WRITE-
114, 59, 119, 75, WRITE-
114, 70, 119, 75, WRITE-
114, 70, 119, 75, HOLD-
114, 81, 119, 75, WRITE-
114, 81, 119, 75, HOLD-
114, 92, 119, 75, HOLD-
114, 92, 119, 75, HOLD-
114, 103, 119, 75, HOLD-
114, 103, 119, 75, HOLD-
114, 114, 119, 75, HOLD-
114, 114, 119, 75, HOLD-
114, 125, 119, 75, HOLD-
114, 125, 119, 75, HOLD-
114, 136, 119, 75, HOLD-
114, 136, 119, 75, HOLD-
114, 147, 119, 75, BUY-
114, 147, 119, 75, BUY-
114, 158, 119, 75, BUY-
114, 158, 119, 75, BUY-
114, 169, 119, 75, BUY-
114, 169, 119, 75, BUY-
114, 180, 119, 75, BUY-
114, 191, 119, 75, BUY-
72, 35, 92, 32, WRITE-
72, 46, 92, 32, WRITE-
72, 46, 92, 32, WRITE-
72, 57, 92, 32, WRITE-
72, 57, 92, 32, WRITE-
72, 68, 92, 32, WRITE-
72, 68, 92, 32, HOLD-
72, 79, 92, 32, WRITE-
72, 79, 92, 32, HOLD-
72, 90, 92, 32, HOLD-
72, 90, 92, 32, HOLD-
72, 101, 92, 32, HOLD-
72, 101, 92, 32, HOLD-
72, 112, 92, 32, HOLD-
72, 112, 92, 32, HOLD-
72, 123, 92, 32, HOLD-
72, 123, 92, 32, HOLD-
72, 134, 92, 32, HOLD-
72, 134, 92, 32, HOLD-
72, 145, 92, 32, BUY-
72, 145, 92, 32, BUY-
72, 156, 92, 32, BUY-
72, 156, 92, 32, BUY-
72, 167, 92, 32, BUY-
72, 167, 92, 32, BUY-
72, 178, 92, 32, BUY-
72, 189, 92, 32, BUY-
36, 37, 65, 18, WRITE-
36, 37, 65, 18, WRITE-
36, 48, 65, 18, WRITE-
36, 48, 65, 18, WRITE-
36, 59, 65, 18, WRITE-
36, 59, 65, 18, HOLD-
36, 70, 65, 18, WRITE-
36, 70, 65, 18, HOLD-
36, 81, 65, 18, HOLD-
36, 81, 65, 18, HOLD-
36, 92, 65, 18, HOLD-
36, 92, 65, 18, HOLD-
36, 103, 65, 18, HOLD-
36, 103, 65, 18, HOLD-
36, 114, 65, 18, HOLD-
36, 114, 65, 18, HOLD-
36, 125, 65, 18, HOLD-
36, 125, 65, 18, HOLD-
36, 137, 65, 18, BUY-
36, 137, 65, 18, BUY-
36, 148, 65, 18, BUY-
36, 148, 65, 18, BUY-
36, 159, 65, 18, BUY-
36, 159, 65, 18, BUY-
36, 170, 65, 18, BUY-
36, 181, 65, 18, BUY-
50, 22, 81, 74, WRITE-
50, 22, 81, 74, WRITE-
50, 34, 81, 74, WRITE-
50, 34, 81, 74, WRITE-
50, 45, 81, 74, WRITE-
50, 45, 81, 74, HOLD-
50, 56, 81, 74, WRITE-
50, 56, 81, 74, HOLD-
50, 67, 81, 74, HOLD-
50, 67, 81, 74, HOLD-
50, 78, 81, 74, HOLD-
50, 78, 81, 74, HOLD-
50, 89, 81, 74, HOLD-
50, 89, 81, 74, HOLD-
50, 100, 81, 74, HOLD-
50, 100, 81, 74, HOLD-
50, 111, 81, 74, HOLD-
50, 111, 81, 74, HOLD-
50, 122, 81, 74, BUY-
